"TNAME"	"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"NUMOCC"	"otufin"	"otufin2"
"PISCICOLA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	"PISCICOLINAE"	NA	NA	"PISCICOLA"	NA	2	"HIRUDINEA"	"HIRUDINEA"
"PISCICOLIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	"EUHIRUDINEA"	NA	"RHYNCHOBDELLIDA"	NA	NA	NA	"PISCICOLIDAE"	NA	NA	NA	NA	NA	6	"HIRUDINEA"	"HIRUDINEA"
"HIRUDINEA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"HIRUDINEA"	"HIRUDINEA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	"HIRUDINEA"	"HIRUDINEA"
"HAPLOTAXIS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"HAPLOTAXINA"	NA	NA	"HAPLOTAXIDAE"	NA	NA	NA	"HAPLOTAXIS"	NA	1	"OLIGOCHAETA"	"OLIGOCHAETA"
"ENCHYTRAEUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"ENCHYTRAEUS"	NA	30	"OLIGOCHAETA"	"OLIGOCHAETA"
"FRIDERICIA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"FRIDERICIA"	NA	26	"OLIGOCHAETA"	"OLIGOCHAETA"
"MESENCHYTRAEUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	"MESENCHYTRAEUS"	NA	34	"OLIGOCHAETA"	"OLIGOCHAETA"
"ENCHYTRAEIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"ENCHYTRAEIDAE"	NA	NA	NA	NA	NA	2	"OLIGOCHAETA"	"OLIGOCHAETA"
"NAIS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"NAIDIDAE"	NA	NA	NA	"NAIS"	NA	6	"OLIGOCHAETA"	"OLIGOCHAETA"
"NAIDIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"NAIDIDAE"	NA	NA	NA	NA	NA	10	"OLIGOCHAETA"	"OLIGOCHAETA"
"AULODRILUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"AULODRILUS"	NA	1	"OLIGOCHAETA"	"OLIGOCHAETA"
"RHYACODRILUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"RHYACODRILUS"	NA	3	"OLIGOCHAETA"	"OLIGOCHAETA"
"SPIROSPERMA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"SPIROSPERMA"	NA	3	"OLIGOCHAETA"	"OLIGOCHAETA"
"TELMATODRILUS.VEJDOVSKYI"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	"TELMATODRILUS"	"TELMATODRILUS.VEJDOVSKYI"	2	"OLIGOCHAETA"	"OLIGOCHAETA"
"TUBIFICIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"HAPLOTAXIDA"	"TUBIFICINA"	NA	NA	"TUBIFICIDAE"	NA	NA	NA	NA	NA	3	"OLIGOCHAETA"	"OLIGOCHAETA"
"ECLIPIDRILUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"ECLIPIDRILUS"	NA	2	"OLIGOCHAETA"	"OLIGOCHAETA"
"LUMBRICULUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"LUMBRICULUS"	NA	4	"OLIGOCHAETA"	"OLIGOCHAETA"
"RHYNCHELMIS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"RHYNCHELMIS"	NA	2	"OLIGOCHAETA"	"OLIGOCHAETA"
"STYLODRILUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	"STYLODRILUS"	NA	6	"OLIGOCHAETA"	"OLIGOCHAETA"
"LUMBRICULIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"LUMBRICULIDA"	NA	NA	NA	"LUMBRICULIDAE"	NA	NA	NA	NA	NA	27	"OLIGOCHAETA"	"OLIGOCHAETA"
"OLIGOCHAETA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132	"OLIGOCHAETA"	"OLIGOCHAETA"
"PISIDIUM"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"PISIDIIDAE"	NA	NA	NA	"PISIDIUM"	NA	21	NA	NA
"PISIDIIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"PISIDIIDAE"	NA	NA	NA	NA	NA	19	NA	NA
"FERRISSIA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"ANCYLIDAE"	NA	NA	NA	"FERRISSIA"	NA	10	"FERRISSIA"	"FERRISSIA"
"PHYSELLA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	"PHYSELLA"	NA	2	"PHYSIDAE"	"PHYSIDAE"
"PHYSIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	NA	NA	4	"PHYSIDAE"	"PHYSIDAE"
"GYRAULUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"GYRAULUS"	NA	5	"PLANORBIDAE"	"PLANORBIDAE"
"MENETUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"MENETUS"	NA	5	"PLANORBIDAE"	"PLANORBIDAE"
"PROMENETUS"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"PROMENETUS"	NA	2	"PLANORBIDAE"	"PLANORBIDAE"
"PLANORBIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	NA	NA	15	"PLANORBIDAE"	"PLANORBIDAE"
"FLUMINICOLA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	"FLUMINICOLA"	NA	2	"FLUMINICOLA"	"FLUMINICOLA"
"HYDROBIIDAE"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	NA	NA	3	NA	NA
"JUGA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"PLEUROCERIDAE"	NA	NA	NA	"JUGA"	NA	10	"JUGA"	"JUGA"
"PROSTOMA"	"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"NEMERTEA"	NA	NA	NA	"ENOPLA"	NA	NA	NA	"HOPLONEMERTEA"	"MONOSTILIFERA"	NA	NA	"TETRASTEMMATIDAE"	NA	NA	NA	"PROSTOMA"	NA	3	"PROSTOMA"	"PROSTOMA"
"POLYCELIS.CORONATA"	"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	"NEOOPHORA"	NA	NA	NA	"PLANARIIDAE"	NA	NA	NA	"POLYCELIS"	"POLYCELIS.CORONATA"	22	NA	NA
"POLYCELIS"	"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	"NEOOPHORA"	NA	NA	NA	"PLANARIIDAE"	NA	NA	NA	"POLYCELIS"	NA	30	NA	NA
"TREPAXONEMATA"	"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	NA
"HYDRA"	"RADIATA"	NA	NA	"CNIDARIA"	"MEDUSOZOA"	NA	NA	"HYDROZOA"	"HYDROIDOLINA"	NA	NA	"ANTHOATHECATAE"	"CAPITATA"	NA	NA	"HYDRIDAE"	NA	NA	NA	"HYDRA"	NA	3	NA	NA
"HYDROZOA"	"RADIATA"	NA	NA	"CNIDARIA"	"MEDUSOZOA"	NA	NA	"HYDROZOA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA
"SPHAERIIDAE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SPHAERIIDAE"	NA	NA	NA	NA	NA	36	"SPHAERIIDAE"	"SPHAERIIDAE"
"MEROPELOPIA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MEROPELOPIA"	NA	1	NA	NA
