PSSB_SAMPID,PSSB_SITID,PSSB_VISID,tblSampleEvent_SAMPLE_NUMBER,SITE_ID,SampleDate,Time,tblRiffleGroup_SAMPLE_NUMBER,Reach_Length_ft,Number_of_Riffles_Sampled,Streambank_Stability,RiffleNumber,Riffle_Flow_Distance_ft,Riffle_Flow_Time_sec_Rep1,Riffle_Flow_Time_sec_Rep2,Riffle_Flow_Time_sec_Rep3
781,269,724,09SOO1144_08,09SOO1144,8/7/2008 0:00:00,12/30/1899 10:32:00,09SOO1144_08,75,,3,2,6,5.06,4.63,4.66
781,269,724,09SOO1144_08,09SOO1144,8/7/2008 0:00:00,12/30/1899 10:32:00,09SOO1144_08,75,,3,3,8,4.19,4.22,4.44
4878,269,3056,09SOO1144_10,09SOO1144,8/5/2010 0:00:00,12/30/1899 9:00:00,09SOO1144_10,97,,3,1,5,6.8,5,5.3
4878,269,3056,09SOO1144_10,09SOO1144,8/5/2010 0:00:00,12/30/1899 9:00:00,09SOO1144_10,97,,3,2,10,6.7,6.7,7
4878,269,3056,09SOO1144_10,09SOO1144,8/5/2010 0:00:00,12/30/1899 9:00:00,09SOO1144_10,97,,3,3,10,6,6.3,6
5853,269,3760,09SOO1144_11,09SOO1144,8/10/2011 0:00:00,12/30/1899 12:30:00,09SOO1144_11,61,,2,1,5,3.75,3.59,3.92
5853,269,3760,09SOO1144_11,09SOO1144,8/10/2011 0:00:00,12/30/1899 12:30:00,09SOO1144_11,61,,2,2,4,2.24,2.38,2.55
5853,269,3760,09SOO1144_11,09SOO1144,8/10/2011 0:00:00,12/30/1899 12:30:00,09SOO1144_11,61,,2,3,10,4.77,4.86,4.28
3193,270,1938,09SOO1209_03,09SOO1209,9/25/2003 0:00:00,12/30/1899 14:15:00,09SOO1209_03,,,,1,3,3.29,3.19,3.39
3193,270,1938,09SOO1209_03,09SOO1209,9/25/2003 0:00:00,12/30/1899 14:15:00,09SOO1209_03,,,,2,3,1.85,1.77,1.76
3193,270,1938,09SOO1209_03,09SOO1209,9/25/2003 0:00:00,12/30/1899 14:15:00,09SOO1209_03,,,,3,3,1.51,1.62,1.89
1045,270,951,09SOO1209_05,09SOO1209,9/20/2005 0:00:00,12/30/1899 12:05:00,09SOO1209_05,,,,1,5,13.41,12.25,13.25
3696,270,2203,09SOO1209_07,09SOO1209,8/8/2007 0:00:00,12/30/1899 11:30:00,09SOO1209_07,143,,3,1,6,4.42,4.67,5.19
3696,270,2203,09SOO1209_07,09SOO1209,8/8/2007 0:00:00,12/30/1899 11:30:00,09SOO1209_07,143,,3,3,7,7.03,8.09,7.23
657,270,594,09SOO1209_08,09SOO1209,8/6/2008 0:00:00,12/30/1899 13:00:00,09SOO1209_08,40,,3,1,8,6.53,9.13,7.22
3980,270,2435,09SOO1209_09,09SOO1209,8/13/2009 0:00:00,12/30/1899 9:00:00,09SOO1209_09,93,,4,1,10,22.3,22.9,29.3
4784,270,2967,09SOO1209_10,09SOO1209,9/20/2010 0:00:00,,09SOO1209_10,100,,3,1,14,6.2,5.6,5.2
4784,270,2967,09SOO1209_10,09SOO1209,9/20/2010 0:00:00,,09SOO1209_10,100,,3,2,12,7,6.4,6.3
5731,270,3666,09SOO1209_11,09SOO1209,8/22/2011 0:00:00,12/30/1899 13:30:00,09SOO1209_11,127,,3,1,10,5.71,5.83,6.1
5731,270,3666,09SOO1209_11,09SOO1209,8/22/2011 0:00:00,12/30/1899 13:30:00,09SOO1209_11,127,,3,2,10,4.98,4.71,5.17
5731,270,3666,09SOO1209_11,09SOO1209,8/22/2011 0:00:00,12/30/1899 13:30:00,09SOO1209_11,127,,3,3,10,4.49,4.83,4.33
3875,271,2334,09SOO1283_02,09SOO1283,8/8/2002 0:00:00,,09SOO1283_02,,,,1,3,2.5,2,2.5
3875,271,2334,09SOO1283_02,09SOO1283,8/8/2002 0:00:00,,09SOO1283_02,,,,2,3,2.5,2.5,2
3875,271,2334,09SOO1283_02,09SOO1283,8/8/2002 0:00:00,,09SOO1283_02,,,,3,3,2.5,2.5,2
3194,271,1939,09SOO1283_03,09SOO1283,8/5/2003 0:00:00,12/30/1899 13:30:00,09SOO1283_03,,,,1,3,2.33,2.4,2.66
3194,271,1939,09SOO1283_03,09SOO1283,8/5/2003 0:00:00,12/30/1899 13:30:00,09SOO1283_03,,,,2,3,3.09,2.84,2.89
3194,271,1939,09SOO1283_03,09SOO1283,8/5/2003 0:00:00,12/30/1899 13:30:00,09SOO1283_03,,,,3,3,2.76,3.74,2.87
1046,271,952,09SOO1283_05,09SOO1283,9/20/2005 0:00:00,12/30/1899 13:31:00,09SOO1283_05,,,,1,10,4.97,4.66,3.69
1046,271,952,09SOO1283_05,09SOO1283,9/20/2005 0:00:00,12/30/1899 13:31:00,09SOO1283_05,,,,2,10,5.94,6.59,6.54
1046,271,952,09SOO1283_05,09SOO1283,9/20/2005 0:00:00,12/30/1899 13:31:00,09SOO1283_05,,,,3,10,6.34,6.25,5.22
221,271,221,09SOO1283_06,09SOO1283,8/10/2006 0:00:00,12/30/1899 10:35:00,09SOO1283_06,140,,3,1,7,4.27,5,4.43
221,271,221,09SOO1283_06,09SOO1283,8/10/2006 0:00:00,12/30/1899 10:35:00,09SOO1283_06,140,,3,3,9,5.95,6.29,5.37
3697,271,2204,09SOO1283_07,09SOO1283,8/8/2007 0:00:00,12/30/1899 10:03:00,09SOO1283_07,241,,3,1,8,7.27,6.63,6.16
3697,271,2204,09SOO1283_07,09SOO1283,8/8/2007 0:00:00,12/30/1899 10:03:00,09SOO1283_07,241,,3,2,8,4.59,4.63,3.83
3697,271,2204,09SOO1283_07,09SOO1283,8/8/2007 0:00:00,12/30/1899 10:03:00,09SOO1283_07,241,,3,3,7,3.84,3.33,4.33
1051,271,624,09SOO1283_08,09SOO1283,8/7/2008 0:00:00,12/30/1899 12:50:00,09SOO1283_08,108,,,1,6,4.97,5.03,5.69
1051,271,624,09SOO1283_08,09SOO1283,8/7/2008 0:00:00,12/30/1899 12:50:00,09SOO1283_08,108,,,2,12,5,6.59,6.84
1051,271,624,09SOO1283_08,09SOO1283,8/7/2008 0:00:00,12/30/1899 12:50:00,09SOO1283_08,108,,,3,6,3.72,3.41,4.75
3979,271,2434,09SOO1283_09,09SOO1283,8/13/2009 0:00:00,,09SOO1283_09,149,,4,1,10,11.7,11.2,10.4
3979,271,2434,09SOO1283_09,09SOO1283,8/13/2009 0:00:00,,09SOO1283_09,149,,4,2,10,12.4,13.3,15.5
3979,271,2434,09SOO1283_09,09SOO1283,8/13/2009 0:00:00,,09SOO1283_09,149,,4,3,10,6.5,7.2,5.8
4886,271,3060,09SOO1283_10,09SOO1283,8/5/2010 0:00:00,,09SOO1283_10,83,,3,1,10,10.9,9.7,8.9
4886,271,3060,09SOO1283_10,09SOO1283,8/5/2010 0:00:00,,09SOO1283_10,83,,3,2,10,6.7,6.9,7
4886,271,3060,09SOO1283_10,09SOO1283,8/5/2010 0:00:00,,09SOO1283_10,83,,3,3,,,,
5871,271,3780,09SOO1283_11,09SOO1283,8/3/2011 0:00:00,12/30/1899 10:30:00,09SOO1283_11,97,,4,1,5,2.17,2.31,2.78
5871,271,3780,09SOO1283_11,09SOO1283,8/3/2011 0:00:00,12/30/1899 10:30:00,09SOO1283_11,97,,4,2,5,3.6,3.67,5.11
5871,271,3780,09SOO1283_11,09SOO1283,8/3/2011 0:00:00,12/30/1899 10:30:00,09SOO1283_11,97,,4,3,5,3.43,3.91,4.94
4141,525,2576,28A_09,28A,8/20/2009 0:00:00,12/30/1899 14:00:00,28A_09,93,,2,1,10,4.6,4.9,5.5
4141,525,2576,28A_09,28A,8/20/2009 0:00:00,12/30/1899 14:00:00,28A_09,93,,2,2,7,5.3,6.8,4.8
4141,525,2576,28A_09,28A,8/20/2009 0:00:00,12/30/1899 14:00:00,28A_09,93,,2,3,7,4.2,4.3,4.8
4871,525,3049,28A_10,28A,9/1/2010 0:00:00,12/30/1899 10:00:00,28A_10,155,,2,1,10,5.56,4.47,4.52
4871,525,3049,28A_10,28A,9/1/2010 0:00:00,12/30/1899 10:00:00,28A_10,155,,2,2,5,4.86,4.23,
4871,525,3049,28A_10,28A,9/1/2010 0:00:00,12/30/1899 10:00:00,28A_10,155,,2,3,10,4.37,4.42,4.77
4182,518,2604,31I_09,31I,9/17/2009 0:00:00,12/30/1899 12:20:00,31I_09,132,,2,1,7,6.4,5.6,7.4
4182,518,2604,31I_09,31I,9/17/2009 0:00:00,12/30/1899 12:20:00,31I_09,132,,2,2,10,6.4,7.9,5.9
4182,518,2604,31I_09,31I,9/17/2009 0:00:00,12/30/1899 12:20:00,31I_09,132,,2,3,6,4.3,5.2,5
4881,518,3057,31I_10,31I,9/8/2010 0:00:00,12/30/1899 12:15:00,31I_10,96,,3,1,10,4.07,4.33,4.75
4881,518,3057,31I_10,31I,9/8/2010 0:00:00,12/30/1899 12:15:00,31I_10,96,,3,3,10,4.68,4.9,4.66
4179,517,2603,31Q_09,31Q,9/17/2009 0:00:00,12/30/1899 14:00:00,31Q_09,152,,2,1,10,9.8,7,10
4179,517,2603,31Q_09,31Q,9/17/2009 0:00:00,12/30/1899 14:00:00,31Q_09,152,,2,2,69,4.4,4.4,5.2
4179,517,2603,31Q_09,31Q,9/17/2009 0:00:00,12/30/1899 14:00:00,31Q_09,152,,2,3,5.5,2.9,3.5,3.5
4922,517,3088,31Q_10,31Q,8/26/2010 0:00:00,12/30/1899 10:30:00,31Q_10,71,,1,1,6,4.5,5.32,6.67
4922,517,3088,31Q_10,31Q,8/26/2010 0:00:00,12/30/1899 10:30:00,31Q_10,71,,1,2,5,3.45,3.26,3.32
4922,517,3088,31Q_10,31Q,8/26/2010 0:00:00,12/30/1899 10:30:00,31Q_10,71,,1,3,5,3.49,3.47,3.01
4150,519,2579,53E_09,53E,8/19/2009 0:00:00,12/30/1899 14:00:00,53E_09,98,,3,1,10,8.77,7.01,8.47
4150,519,2579,53E_09,53E,8/19/2009 0:00:00,12/30/1899 14:00:00,53E_09,98,,3,2,10,6.7,6.9,7.2
4150,519,2579,53E_09,53E,8/19/2009 0:00:00,12/30/1899 14:00:00,53E_09,98,,3,3,5,4.9,4.9,5.6
4885,519,3059,53E_10,53E,9/9/2010 0:00:00,12/30/1899 12:10:00,53E_10,84,,2,1,6,3.2,3.6,3.59
4885,519,3059,53E_10,53E,9/9/2010 0:00:00,12/30/1899 12:10:00,53E_10,84,,2,2,7,4,4.29,4.7
4885,519,3059,53E_10,53E,9/9/2010 0:00:00,12/30/1899 12:10:00,53E_10,84,,2,3,6,5.82,4.63,3.92
4144,524,2577,65A_09,65A,8/20/2009 0:00:00,12/30/1899 10:30:00,65A_09,56,,3,1,6,3.2,3.5,3
4144,524,2577,65A_09,65A,8/20/2009 0:00:00,12/30/1899 10:30:00,65A_09,56,,3,2,6,3.1,2.8,2.8
4144,524,2577,65A_09,65A,8/20/2009 0:00:00,12/30/1899 10:30:00,65A_09,56,,3,3,8,4.6,4.7,3.9
4860,524,3043,65A_10,65A,9/1/2010 0:00:00,12/30/1899 13:00:00,65A_10,70,,2,1,5,3.89,3.38,3.94
4860,524,3043,65A_10,65A,9/1/2010 0:00:00,12/30/1899 13:00:00,65A_10,70,,2,2,5,2.46,2.46,2.69
4860,524,3043,65A_10,65A,9/1/2010 0:00:00,12/30/1899 13:00:00,65A_10,70,,2,3,6,3.51,3.61,3.51
4147,523,2578,65B_09,65B,8/20/2009 0:00:00,12/30/1899 12:00:00,65B_09,83,,3,1,8,5.7,3.9,6.7
4147,523,2578,65B_09,65B,8/20/2009 0:00:00,12/30/1899 12:00:00,65B_09,83,,3,2,8,3.2,3.9,3.9
4147,523,2578,65B_09,65B,8/20/2009 0:00:00,12/30/1899 12:00:00,65B_09,83,,3,3,8,3.4,3.1,3.5
4864,523,3045,65B_10,65B,9/1/2010 0:00:00,12/30/1899 11:10:00,65B_10,74,,3,1,8,3.13,3.41,3.31
4864,523,3045,65B_10,65B,9/1/2010 0:00:00,12/30/1899 11:10:00,65B_10,74,,3,2,5,3.38,3.79,3.72
4864,523,3045,65B_10,65B,9/1/2010 0:00:00,12/30/1899 11:10:00,65B_10,74,,3,3,6,2.73,2.83,3.03
874,521,783,02O_08,02O,8/26/2008 0:00:00,12/30/1899 10:21:00,Bear_EastSiedel_08,56,,4,1,5,4.08,3.73,4.31
874,521,783,02O_08,02O,8/26/2008 0:00:00,12/30/1899 10:21:00,Bear_EastSiedel_08,56,,4,2,81,64.4,6.66,7.15
874,521,783,02O_08,02O,8/26/2008 0:00:00,12/30/1899 10:21:00,Bear_EastSiedel_08,56,,4,3,6,6.03,5.78,4.53
877,522,784,02P_08,02P,8/26/2008 0:00:00,12/30/1899 13:24:00,BEAR_SouthSiedel_08,143,,4,1,10,7.76,6.75,7.4
877,522,784,02P_08,02P,8/26/2008 0:00:00,12/30/1899 13:24:00,BEAR_SouthSiedel_08,143,,4,2,10,9.27,8.01,8.61
877,522,784,02P_08,02P,8/26/2008 0:00:00,12/30/1899 13:24:00,BEAR_SouthSiedel_08,143,,4,3,10,6.7,8.19,7.89
9973,1914,6467,BMEP BEAR 09_02,BMEP BEAR 09,8/7/2002 0:00:00,,BMEP BEAR 09_02,,,,1,3,3.5,2,2.5
9973,1914,6467,BMEP BEAR 09_02,BMEP BEAR 09,8/7/2002 0:00:00,,BMEP BEAR 09_02,,,,2,2,1,1,1
9973,1914,6467,BMEP BEAR 09_02,BMEP BEAR 09,8/7/2002 0:00:00,,BMEP BEAR 09_02,,,,3,3,2,2.5,2
9972,1911,6466,BMEP BEAR01_02,BMEP BEAR01,8/7/2002 0:00:00,,BMEP BEAR01_02,,,,1,3,4.5,4.5,4
9972,1911,6466,BMEP BEAR01_02,BMEP BEAR01,8/7/2002 0:00:00,,BMEP BEAR01_02,,,,2,3,3.5,4,4.5
9972,1911,6466,BMEP BEAR01_02,BMEP BEAR01,8/7/2002 0:00:00,,BMEP BEAR01_02,,,,3,3,4,4,4
9974,1920,6468,BMEP CEDAR01_02,BMEP CEDAR01,9/26/2002 0:00:00,,BMEP CEDAR01_02,,,,1,3,2.75,3.5,3.75
9974,1920,6468,BMEP CEDAR01_02,BMEP CEDAR01,9/26/2002 0:00:00,,BMEP CEDAR01_02,,,,2,3,3.25,3.5,3.75
9974,1920,6468,BMEP CEDAR01_02,BMEP CEDAR01,9/26/2002 0:00:00,,BMEP CEDAR01_02,,,,3,,,,
9977,1921,6469,BMEP CEDAR02_02,BMEP CEDAR02,9/4/2002 0:00:00,,BMEP CEDAR02_02,,,,1,2,1.5,1.5,1.5
9977,1921,6469,BMEP CEDAR02_02,BMEP CEDAR02,9/4/2002 0:00:00,,BMEP CEDAR02_02,,,,2,2,1.5,1.5,1.5
9977,1921,6469,BMEP CEDAR02_02,BMEP CEDAR02,9/4/2002 0:00:00,,BMEP CEDAR02_02,,,,3,2,1,1.5,1.5
9978,1917,6470,BMEP CEDAR04_02,BMEP CEDAR04,9/4/2002 0:00:00,,BMEP CEDAR04_02,,,,1,3,1.75,1.75,1.75
9978,1917,6470,BMEP CEDAR04_02,BMEP CEDAR04,9/4/2002 0:00:00,,BMEP CEDAR04_02,,,,2,3,1.75,1.75,1.5
9978,1917,6470,BMEP CEDAR04_02,BMEP CEDAR04,9/4/2002 0:00:00,,BMEP CEDAR04_02,,,,3,3,2.5,2,2
9979,1918,6471,BMEP CEDAR05_02,BMEP CEDAR05,8/21/2002 0:00:00,,BMEP CEDAR05_02,,,,1,3,2,2.5,2.5
9979,1918,6471,BMEP CEDAR05_02,BMEP CEDAR05,8/21/2002 0:00:00,,BMEP CEDAR05_02,,,,2,3,3,2,2.5
9979,1918,6471,BMEP CEDAR05_02,BMEP CEDAR05,8/21/2002 0:00:00,,BMEP CEDAR05_02,,,,3,3,2.5,3,2.5
9980,1922,6472,BMEP CEDAR07_02,BMEP CEDAR07,9/4/2002 0:00:00,,BMEP CEDAR07_02,,,,1,3,3,3,3
9980,1922,6472,BMEP CEDAR07_02,BMEP CEDAR07,9/4/2002 0:00:00,,BMEP CEDAR07_02,,,,2,3,4,4,3
9990,1995,6480,BMEP CEDAR09_02,BMEP CEDAR09,8/22/2002 0:00:00,,BMEP CEDAR09_02,,,,1,3,4,4.5,4.5
9990,1995,6480,BMEP CEDAR09_02,BMEP CEDAR09,8/22/2002 0:00:00,,BMEP CEDAR09_02,,,,2,1,2,2,1
9990,1995,6480,BMEP CEDAR09_02,BMEP CEDAR09,8/22/2002 0:00:00,,BMEP CEDAR09_02,,,,3,3,6,5.5,6
9981,1924,6473,BMEP ISSAQ03_02,BMEP ISSAQ03,9/10/2002 0:00:00,,BMEP ISSAQ03_02,,,,1,3,1.5,1.5,1.5
9981,1924,6473,BMEP ISSAQ03_02,BMEP ISSAQ03,9/10/2002 0:00:00,,BMEP ISSAQ03_02,,,,2,3,2,2,1.5
9981,1924,6473,BMEP ISSAQ03_02,BMEP ISSAQ03,9/10/2002 0:00:00,,BMEP ISSAQ03_02,,,,3,3,1.5,1.5,1
9984,1925,6474,BMEP ISSAQ04_02,BMEP ISSAQ04,9/10/2002 0:00:00,,BMEP ISSAQ04_02,,,,1,3,1.5,1.5,1.25
9984,1925,6474,BMEP ISSAQ04_02,BMEP ISSAQ04,9/10/2002 0:00:00,,BMEP ISSAQ04_02,,,,2,3,1.5,1.5,1.5
9984,1925,6474,BMEP ISSAQ04_02,BMEP ISSAQ04,9/10/2002 0:00:00,,BMEP ISSAQ04_02,,,,3,3,1,1.25,1
9985,1926,6475,BMEP ISSAQ06_02,BMEP ISSAQ06,8/27/2002 0:00:00,,BMEP ISSAQ06_02,,,,1,3.28,2,2,2
9985,1926,6475,BMEP ISSAQ06_02,BMEP ISSAQ06,8/27/2002 0:00:00,,BMEP ISSAQ06_02,,,,3,3.28,3,3,3
9986,1927,6476,BMEP ISSAQ07_02,BMEP ISSAQ07,8/8/2002 0:00:00,,BMEP ISSAQ07_02,,,,1,2,3.5,3,3.25
9986,1927,6476,BMEP ISSAQ07_02,BMEP ISSAQ07,8/8/2002 0:00:00,,BMEP ISSAQ07_02,,,,2,2,2.2,2,1.84
9986,1927,6476,BMEP ISSAQ07_02,BMEP ISSAQ07,8/8/2002 0:00:00,,BMEP ISSAQ07_02,,,,3,2,2.25,2,2.5
9987,1930,6477,BMEP ISSAQ08_02,BMEP ISSAQ08,8/8/2002 0:00:00,,BMEP ISSAQ08_02,,,,1,1.5,1.5,1.75,1.75
9987,1930,6477,BMEP ISSAQ08_02,BMEP ISSAQ08,8/8/2002 0:00:00,,BMEP ISSAQ08_02,,,,2,1.5,2,2,2
9987,1930,6477,BMEP ISSAQ08_02,BMEP ISSAQ08,8/8/2002 0:00:00,,BMEP ISSAQ08_02,,,,3,2,2,2.5,3
4002,220,2457,BMEP SOOS03_02,BMEP SOOS03,9/30/2002 0:00:00,,BMEP SOOS03_02,,,,1,3,2,2,2
4002,220,2457,BMEP SOOS03_02,BMEP SOOS03,9/30/2002 0:00:00,,BMEP SOOS03_02,,,,2,3,3,3,3
4002,220,2457,BMEP SOOS03_02,BMEP SOOS03,9/30/2002 0:00:00,,BMEP SOOS03_02,,,,3,2,2,2,2
9988,1929,6478,BMEP SOOS04_02,BMEP SOOS04,9/30/2002 0:00:00,,BMEP SOOS04_02,,,,1,3,2,2,2
9988,1929,6478,BMEP SOOS04_02,BMEP SOOS04,9/30/2002 0:00:00,,BMEP SOOS04_02,,,,2,3,1.75,2,2
9988,1929,6478,BMEP SOOS04_02,BMEP SOOS04,9/30/2002 0:00:00,,BMEP SOOS04_02,,,,3,3,1,1,1
9989,1931,6479,BMEP SOOS05_02,BMEP SOOS05,9/30/2002 0:00:00,,BMEP SOOS05_02,,,,1,3,1.75,1.5,1.5
9989,1931,6479,BMEP SOOS05_02,BMEP SOOS05,9/30/2002 0:00:00,,BMEP SOOS05_02,,,,2,3,2.75,2.75,2.75
9989,1931,6479,BMEP SOOS05_02,BMEP SOOS05,9/30/2002 0:00:00,,BMEP SOOS05_02,,,,3,3,1.5,1.5,1.75
871,518,782,31I_08,31I,9/11/2008 0:00:00,12/30/1899 9:24:00,CED_Taylor_08,98,,3,1,6,4.16,5.2,5.63
871,518,782,31I_08,31I,9/11/2008 0:00:00,12/30/1899 9:24:00,CED_Taylor_08,98,,3,2,10,5.5,6.5,6.06
871,518,782,31I_08,31I,9/11/2008 0:00:00,12/30/1899 9:24:00,CED_Taylor_08,98,,3,3,7,4.59,6.3,5.65
895,517,790,31Q_08,CED_Webster,8/26/2008 0:00:00,12/30/1899 12:25:00,CED_Webster_08,226,,2,1,7,4.27,4.8,4.71
895,517,790,31Q_08,CED_Webster,8/26/2008 0:00:00,12/30/1899 12:25:00,CED_Webster_08,226,,2,2,6,3.97,3.88,3.1
895,517,790,31Q_08,CED_Webster,8/26/2008 0:00:00,12/30/1899 12:25:00,CED_Webster_08,226,,2,3,7,4.55,4.6,4.47
382,70,329,Colin N,Colin N 06,6/5/2006 0:00:00,12/30/1899 14:30:00,Colin N,26,,1,1,6,3.05,4.02,4.1
385,71,330,Colin S,Colin S 06,6/5/2006 0:00:00,,Colin S,31,,1,1,6,4.75,5.06,5.17
385,71,330,Colin S,Colin S 06,6/5/2006 0:00:00,,Colin S,31,,1,2,7,3.4,3.39,3.17
388,72,331,Evans Creek East,Evans Creek East 06,5/31/2006 0:00:00,12/30/1899 14:00:00,Evans Creek East,20,,1,1,5,4.91,3.77,4.69
811,64,748,Mercer10_08,Mercer Island 10,8/7/2008 0:00:00,12/30/1899 13:04:00,Mercer Island 10_08,60,,2,1,2.75,3.95,2.24,4.91
811,64,748,Mercer10_08,Mercer Island 10,8/7/2008 0:00:00,12/30/1899 13:04:00,Mercer Island 10_08,60,,2,2,3,2.19,2.07,2.04
811,64,748,Mercer10_08,Mercer Island 10,8/7/2008 0:00:00,12/30/1899 13:04:00,Mercer Island 10_08,60,,2,3,4,3.44,3.4,3.72
812,68,752,Mercer42_08,Mercer Island 42,8/7/2008 0:00:00,12/30/1899 9:29:00,Mercer Island 42_08,105,,2,1,4,3.59,3.58,2.56
812,68,752,Mercer42_08,Mercer Island 42,8/7/2008 0:00:00,12/30/1899 9:29:00,Mercer Island 42_08,105,,2,2,3,2.18,1.61,1.35
812,68,752,Mercer42_08,Mercer Island 42,8/7/2008 0:00:00,12/30/1899 9:29:00,Mercer Island 42_08,105,,2,3,3,3.71,2.83,2.83
810,63,749,Mercer06_08,Mercer Island 6,8/7/2008 0:00:00,12/30/1899 11:00:00,Mercer Island 6_08,74,,2,1,5,5.53,5.17,6.16
810,63,749,Mercer06_08,Mercer Island 6,8/7/2008 0:00:00,12/30/1899 11:00:00,Mercer Island 6_08,74,,2,2,6,4.58,4.63,4.67
810,63,749,Mercer06_08,Mercer Island 6,8/7/2008 0:00:00,12/30/1899 11:00:00,Mercer Island 6_08,74,,2,3,6,6.39,6.47,5.97
394,74,333,Rutherford Creek,Rutherford Creek 06,6/5/2006 0:00:00,12/30/1899 9:30:00,Rutherford Creek,17,,1,1,6,2.48,2.59,2.48
889,520,788,05B_08,05B,8/27/2008 0:00:00,12/30/1899 10:50:00,SNOQ_Cherry_08,47,,4,1,4,7.53,6.88,9.22
889,520,788,05B_08,05B,8/27/2008 0:00:00,12/30/1899 10:50:00,SNOQ_Cherry_08,47,,4,2,4,3.06,5.27,4.29
889,520,788,05B_08,05B,8/27/2008 0:00:00,12/30/1899 10:50:00,SNOQ_Cherry_08,47,,4,3,5,5,5,6
892,519,789,53E_08,53E,8/27/2008 0:00:00,12/30/1899 2:04:00,SNOQ_Weiss_08,141,,4,1,10,6.68,9.39,6.24
892,519,789,53E_08,53E,8/27/2008 0:00:00,12/30/1899 2:04:00,SNOQ_Weiss_08,141,,4,2,10,6.83,8.26,7.39
892,519,789,53E_08,53E,8/27/2008 0:00:00,12/30/1899 2:04:00,SNOQ_Weiss_08,141,,4,3,10,4.87,5.09,5.49
222,272,222,VashChris_06,VashChris,9/7/2006 0:00:00,,VashChris_06,,,4,1,9,4.44,4.69,4.38
222,272,222,VashChris_06,VashChris,9/7/2006 0:00:00,,VashChris_06,,,4,2,9,9.63,5.59,5.72
222,272,222,VashChris_06,VashChris,9/7/2006 0:00:00,,VashChris_06,,,4,3,9,8.16,7.59,7.72
3019,272,1831,VashChris_07,VashChris,9/26/2007 0:00:00,,VashChris_07,46,,3,1,8,6.2,6.23,6.82
3019,272,1831,VashChris_07,VashChris,9/26/2007 0:00:00,,VashChris_07,46,,3,2,10,3.63,3.9,3.71
3019,272,1831,VashChris_07,VashChris,9/26/2007 0:00:00,,VashChris_07,46,,3,3,7,4.18,3.82,4.14
666,272,604,VashChris_08,VashChris,9/3/2008 0:00:00,12/30/1899 11:11:00,VashChris_08,125,,3,1,6,2.47,2.01,2.03
666,272,604,VashChris_08,VashChris,9/3/2008 0:00:00,12/30/1899 11:11:00,VashChris_08,125,,3,2,6,2.01,2.09,1.81
666,272,604,VashChris_08,VashChris,9/3/2008 0:00:00,12/30/1899 11:11:00,VashChris_08,125,,3,3,6,2.36,2.78,2.54
4136,272,2573,VASHCHRIS_09,VASHCHRIS,8/19/2009 0:00:00,12/30/1899 12:35:00,VASHCHRIS_09,165,,2,1,9,5,4.5,5
4136,272,2573,VASHCHRIS_09,VASHCHRIS,8/19/2009 0:00:00,12/30/1899 12:35:00,VASHCHRIS_09,165,,2,2,9,6,6.5,5.5
4136,272,2573,VASHCHRIS_09,VASHCHRIS,8/19/2009 0:00:00,12/30/1899 12:35:00,VASHCHRIS_09,165,,2,3,9,5,5,1.5
4963,272,3136,VASHCHRIS_10,VASHCHRIS,9/9/2010 0:00:00,12/30/1899 16:45:00,VASHCHRIS_10,200,,3,1,9,6,6,6
4963,272,3136,VASHCHRIS_10,VASHCHRIS,9/9/2010 0:00:00,12/30/1899 16:45:00,VASHCHRIS_10,200,,3,2,9,5,4.5,5
4963,272,3136,VASHCHRIS_10,VASHCHRIS,9/9/2010 0:00:00,12/30/1899 16:45:00,VASHCHRIS_10,200,,3,3,9,4.5,4.5,5
5784,272,3713,VashChris_11,VashChris,8/16/2011 0:00:00,12/30/1899 16:45:00,VashChris_11,125,,3,1,10,6.55,6.23,6.74
5784,272,3713,VashChris_11,VashChris,8/16/2011 0:00:00,12/30/1899 16:45:00,VashChris_11,125,,3,2,10,6.19,5.4,5.67
5784,272,3713,VashChris_11,VashChris,8/16/2011 0:00:00,12/30/1899 16:45:00,VashChris_11,125,,3,3,10,5.87,5.65,5.71
880,523,785,65B_08,65B,8/25/2008 0:00:00,12/30/1899 13:15:00,VashFisher_08,78,,2,1,4,1.59,2.59,2
880,523,785,65B_08,65B,8/25/2008 0:00:00,12/30/1899 13:15:00,VashFisher_08,78,,2,2,8,2.66,2.48,2.34
880,523,785,65B_08,65B,8/25/2008 0:00:00,12/30/1899 13:15:00,VashFisher_08,78,,2,3,4,5.73,5.51,5.68
223,273,223,VashJudd_06,VashJudd,9/7/2006 0:00:00,,VashJudd_06,180,,4,1,9,6.06,7.37,8
223,273,223,VashJudd_06,VashJudd,9/7/2006 0:00:00,,VashJudd_06,180,,4,2,9,3.72,3.6,4.22
223,273,223,VashJudd_06,VashJudd,9/7/2006 0:00:00,,VashJudd_06,180,,4,3,9,4.07,5,3.37
3020,273,1832,VashJudd_07,VashJudd,9/26/2007 0:00:00,12/30/1899 11:04:00,VashJudd_07,85,,2,1,10,3.52,3.68,3.57
3020,273,1832,VashJudd_07,VashJudd,9/26/2007 0:00:00,12/30/1899 11:04:00,VashJudd_07,85,,2,2,7,4.26,7.7,4.56
3020,273,1832,VashJudd_07,VashJudd,9/26/2007 0:00:00,12/30/1899 11:04:00,VashJudd_07,85,,2,3,10,3.94,4.39,3.91
